symbol,direction,entry_time,close_time,holding_minutes,holding_hours,entry_price,close_price,pnl,close_reason,probability,quality_score
DOT/USDT:USDT,short,2026-01-26T12:29:31,2026-01-26T14:02:01,92.5,1.54,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:32:52,2026-01-26T14:01:59,89.12,1.49,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:34:33,2026-01-26T14:01:58,87.42,1.46,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:36:19,2026-01-26T14:01:54,85.58,1.43,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:37:59,2026-01-26T14:01:53,83.9,1.4,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:39:52,2026-01-26T14:01:48,81.93,1.37,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:41:59,2026-01-26T13:42:24,60.42,1.01,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:45:50,2026-01-26T13:42:19,56.48,0.94,1.848,1.858,-0.54,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:59:14,2026-01-26T13:20:08,20.9,0.35,1.848,1.859,-0.59,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T13:02:46,2026-01-26T13:20:07,17.35,0.29,1.848,1.857,-0.49,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T13:05:15,2026-01-26T13:19:39,14.4,0.24,1.848,1.86,-0.65,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T13:09:11,2026-01-26T13:19:37,10.43,0.17,1.848,1.86,-0.65,Stop Loss достигнут (1.86),0.0,0.0
RIVER/USDT:USDT,long,2026-01-26T02:33:23,2026-01-26T07:27:26,294.05,4.9,74.742,81.22,8.64,Take Profit достигнут (78.71),92.0,30.0
RIVER/USDT:USDT,long,2026-01-26T02:33:24,2026-01-26T07:27:24,294.0,4.9,74.742,81.22,8.64,Take Profit достигнут (78.71),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T00:31:48,2026-01-26T02:33:31,121.72,2.03,1.823,1.85,-1.48,Stop Loss достигнут (1.83),92.0,17.0
DOT/USDT:USDT,short,2026-01-26T00:32:05,2026-01-26T02:33:29,121.4,2.02,1.823,1.848,-1.37,Stop Loss достигнут (1.83),0.0,0.0
XLM/USDT:USDT,short,2026-01-25T16:17:05,2026-01-26T01:32:41,555.6,9.26,0.20355,0.20709,-1.73,Stop Loss достигнут (0.21),92.0,6.0
ADA/USDT:USDT,short,2026-01-25T18:44:22,2026-01-26T01:32:40,408.3,6.81,0.33916,0.34757,-2.48,Stop Loss достигнут (0.34),92.0,23.0
ADA/USDT:USDT,short,2026-01-25T19:01:33,2026-01-26T01:32:38,391.08,6.52,0.33916,0.34754,-2.47,Stop Loss достигнут (0.34),0.0,0.0
BTC/USDT:USDT,short,2026-01-25T19:46:02,2026-01-26T01:32:37,346.58,5.78,86439.2,87619.8,-1.36,Stop Loss достигнут (86909.33),92.0,31.0
BTC/USDT:USDT,short,2026-01-25T19:46:24,2026-01-26T01:32:36,346.2,5.77,86439.2,87619.6,-1.36,Stop Loss достигнут (86909.33),0.0,0.0
BTC/USDT:USDT,short,2026-01-25T19:46:31,2026-01-26T01:32:35,346.07,5.77,86439.2,87630.4,-1.38,Stop Loss достигнут (86909.33),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T20:04:05,2026-01-26T01:32:33,328.47,5.47,332.01,342.32,-3.1,Stop Loss достигнут (335.10),92.0,36.0
ZEC/USDT:USDT,short,2026-01-25T20:04:22,2026-01-26T01:32:32,328.17,5.47,332.01,342.35,-3.11,Stop Loss достигнут (335.10),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T00:40:20,2026-01-26T01:32:31,52.18,0.87,1.823,1.855,-1.75,Stop Loss достигнут (1.83),0.0,0.0
XRP/USDT:USDT,short,2026-01-25T19:46:31,2026-01-26T00:31:28,284.95,4.75,1.8198,1.8435,-1.3,Stop Loss достигнут (1.83),45.6,28.0
XRP/USDT:USDT,short,2026-01-25T19:47:02,2026-01-26T00:31:26,284.4,4.74,1.8198,1.8437,-1.31,Stop Loss достигнут (1.83),0.0,0.0
AVAX/USDT:USDT,short,2026-01-25T19:47:18,2026-01-26T00:31:24,284.1,4.74,11.38,11.508,-1.12,Stop Loss достигнут (11.45),92.0,23.0
XRP/USDT:USDT,short,2026-01-25T19:47:18,2026-01-26T00:31:23,284.08,4.73,1.8198,1.8435,-1.3,Stop Loss достигнут (1.83),0.0,0.0
SHIB/USDT:USDT,short,2026-01-25T19:47:34,2026-01-26T00:31:21,283.78,4.73,7.45e-06,7.533e-06,-1.11,Stop Loss достигнут (0.00),91.42999999999999,31.0
AVAX/USDT:USDT,short,2026-01-25T19:47:34,2026-01-26T00:31:20,283.77,4.73,11.38,11.51,-1.14,Stop Loss достигнут (11.45),0.0,0.0
SHIB/USDT:USDT,short,2026-01-25T19:47:46,2026-01-26T00:31:19,283.55,4.73,7.45e-06,7.533e-06,-1.11,Stop Loss достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,short,2026-01-25T20:04:02,2026-01-26T00:31:17,267.25,4.45,7.45e-06,7.534e-06,-1.13,Stop Loss достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,short,2026-01-25T20:04:05,2026-01-26T00:31:15,267.17,4.45,7.45e-06,7.537e-06,-1.17,Stop Loss достигнут (0.00),0.0,0.0
ETH/USDT:USDT,short,2026-01-25T20:04:22,2026-01-25T20:05:02,0.67,0.01,2815.03,2813.49,0.05,Take Profit достигнут (2845.59),45.01499999999999,33.0
ETH/USDT:USDT,short,2026-01-25T20:04:56,2026-01-25T20:04:59,0.05,0.0,2815.03,2814.29,0.03,Take Profit достигнут (2845.59),0.0,0.0
ETH/USDT:USDT,short,2026-01-25T19:20:14,2026-01-25T19:27:18,7.07,0.12,2834.39,2821.53,0.43,Take Profit достигнут (2930.64),92.0,31.0
AVAX/USDT:USDT,short,2026-01-25T16:10:13,2026-01-25T19:26:44,196.52,3.28,11.683,11.387,2.53,Take Profit достигнут (11.51),92.0,11.0
SHIB/USDT:USDT,short,2026-01-25T16:16:52,2026-01-25T19:26:42,189.83,3.16,7.593e-06,7.456e-06,1.8,Take Profit достигнут (0.00),92.0,11.0
SHIB/USDT:USDT,short,2026-01-25T16:17:05,2026-01-25T19:26:39,189.57,3.16,7.593e-06,7.466e-06,1.67,Take Profit достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,short,2026-01-25T16:17:05,2026-01-25T19:26:36,189.52,3.16,7.594e-06,7.461e-06,1.73,Take Profit достигнут (0.00),0.0,0.0
XRP/USDT:USDT,short,2026-01-25T16:09:18,2026-01-25T19:20:33,191.25,3.19,1.8615,1.8252,1.95,Take Profit достигнут (1.83),92.0,11.0
XRP/USDT:USDT,short,2026-01-25T16:09:24,2026-01-25T19:20:31,191.12,3.19,1.8615,1.825,1.96,Take Profit достигнут (1.83),0.0,0.0
XRP/USDT:USDT,short,2026-01-25T16:09:59,2026-01-25T19:20:29,190.5,3.17,1.8615,1.8252,1.95,Take Profit достигнут (1.83),0.0,0.0
AVAX/USDT:USDT,short,2026-01-25T16:10:34,2026-01-25T19:20:28,189.9,3.17,11.683,11.444,2.04,Take Profit достигнут (11.51),0.0,0.0
AVAX/USDT:USDT,short,2026-01-25T16:10:54,2026-01-25T19:20:26,189.53,3.16,11.617,11.446,2.02,Take Profit достигнут (11.51),0.0,0.0
DOT/USDT:USDT,short,2026-01-25T16:10:54,2026-01-25T19:20:25,189.52,3.16,1.862,1.809,2.85,Take Profit достигнут (1.83),92.0,6.0
DOT/USDT:USDT,short,2026-01-25T16:11:13,2026-01-25T19:20:21,189.13,3.15,1.862,1.811,2.74,Take Profit достигнут (1.83),0.0,0.0
SOL/USDT:USDT,long,2026-01-25T16:21:43,2026-01-25T19:20:13,178.5,2.98,122.511,120.839,-1.37,Stop Loss достигнут (121.34),74.0,18.0
SOL/USDT:USDT,long,2026-01-25T16:22:29,2026-01-25T19:20:12,177.72,2.96,122.511,120.775,-1.42,Stop Loss достигнут (121.34),0.0,0.0
SOL/USDT:USDT,long,2026-01-25T16:22:56,2026-01-25T19:20:09,177.22,2.95,122.511,120.871,-1.34,Stop Loss достигнут (121.34),0.0,0.0
SHIB/USDT:USDT,short,2026-01-25T16:23:23,2026-01-25T19:19:46,176.38,2.94,7.541e-06,7.499e-06,1.23,Take Profit достигнут (0.00),0.0,0.0
DOT/USDT:USDT,short,2026-01-25T16:11:34,2026-01-25T19:01:55,170.35,2.84,1.836,1.825,1.99,Take Profit достигнут (1.83),0.0,0.0
DOT/USDT:USDT,short,2026-01-25T16:23:50,2026-01-25T19:01:52,158.03,2.63,1.836,1.827,1.88,Take Profit достигнут (1.83),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:11:34,2026-01-25T19:01:51,170.28,2.84,351.2,339.43,3.34,Take Profit достигнут (342.93),92.0,26.0
ZEC/USDT:USDT,short,2026-01-25T16:11:58,2026-01-25T19:01:48,169.83,2.83,351.2,339.4,3.35,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:12:45,2026-01-25T19:01:46,169.02,2.82,351.2,339.5,3.32,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:13:25,2026-01-25T19:01:44,168.32,2.81,351.2,339.53,3.32,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:13:31,2026-01-25T19:01:43,168.2,2.8,351.2,339.39,3.36,Take Profit достигнут (342.93),0.0,0.0
XRP/USDT:USDT,short,2026-01-25T16:10:13,2026-01-25T18:43:49,153.6,2.56,1.8533,1.8278,1.81,Take Profit достигнут (1.83),0.0,0.0
XRP/USDT:USDT,short,2026-01-25T16:16:10,2026-01-25T18:43:47,147.62,2.46,1.8533,1.8276,1.82,Take Profit достигнут (1.83),0.0,0.0
XRP/USDT:USDT,short,2026-01-25T16:16:37,2026-01-25T18:43:45,147.13,2.45,1.8276,1.8278,1.81,Take Profit достигнут (1.83),0.0,0.0
AVAX/USDT:USDT,short,2026-01-25T16:16:52,2026-01-25T18:43:44,146.87,2.45,11.608,11.483,1.71,Take Profit достигнут (11.51),0.0,0.0
AVAX/USDT:USDT,short,2026-01-25T16:23:09,2026-01-25T18:43:39,140.5,2.34,11.608,11.486,1.68,Take Profit достигнут (11.51),0.0,0.0
DOT/USDT:USDT,short,2026-01-25T16:24:11,2026-01-25T18:43:37,139.43,2.32,1.841,1.818,2.36,Take Profit достигнут (1.83),0.0,0.0
DOT/USDT:USDT,short,2026-01-25T17:51:26,2026-01-25T18:43:33,52.12,0.87,1.841,1.82,2.26,Take Profit достигнут (1.83),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:13:33,2026-01-25T18:43:31,149.97,2.5,351.2,338.81,3.52,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:14:26,2026-01-25T18:43:29,149.05,2.48,349.0,338.94,3.48,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:18:02,2026-01-25T18:43:27,145.42,2.42,347.0,338.94,3.48,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T16:25:11,2026-01-25T18:43:26,138.25,2.3,347.0,338.97,3.47,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T17:00:40,2026-01-25T18:43:24,102.73,1.71,347.0,339.07,3.45,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T17:02:04,2026-01-25T18:43:21,101.28,1.69,347.0,339.07,3.45,Take Profit достигнут (342.93),0.0,0.0
ZEC/USDT:USDT,short,2026-01-25T17:35:53,2026-01-25T18:25:40,49.78,0.83,347.0,341.11,2.87,Take Profit достигнут (342.93),0.0,0.0
XLM/USDT:USDT,short,2026-01-25T16:17:48,2026-01-25T17:51:57,94.15,1.57,0.20362,0.2051,-0.76,Stop Loss достигнут (0.20),0.0,0.0
XLM/USDT:USDT,short,2026-01-25T16:23:38,2026-01-25T17:51:44,88.1,1.47,0.20362,0.2052,-0.81,Stop Loss достигнут (0.20),0.0,0.0
ETH/USDT:USDT,short,2026-01-25T16:18:02,2026-01-25T16:18:09,0.12,0.0,2896.75,2896.2,0.02,Take Profit достигнут (2913.62),92.0,26.0
ETH/USDT:USDT,short,2026-01-25T16:18:03,2026-01-25T16:18:07,0.07,0.0,2896.75,2896.75,0.0,Take Profit достигнут (2913.62),0.0,0.0
BTC/USDT:USDT,short,2026-01-25T15:34:06,2026-01-25T15:44:54,10.8,0.18,88686.0,88644.8,0.05,Stop Loss достигнут (88642.40),45.6,28.0
BTC/USDT:USDT,short,2026-01-25T15:44:13,2026-01-25T15:44:53,0.67,0.01,88686.0,88644.8,0.05,Stop Loss достигнут (88642.40),0.0,0.0
BTC/USDT:USDT,short,2026-01-25T15:44:48,2026-01-25T15:44:52,0.07,0.0,88686.0,88645.0,0.05,Stop Loss достигнут (88642.40),0.0,0.0
ADA/USDT:USDT,short,2026-01-23T19:32:07,2026-01-25T07:30:51,2158.73,35.98,0.36126,0.35473,1.81,Take Profit достигнут (0.35),45.6,25.0
ETH/USDT:USDT,long,2026-01-25T02:15:31,2026-01-25T03:17:51,62.33,1.04,2955.0,2945.91,-0.31,Stop Loss достигнут (2946.12),92.0,26.0
ETH/USDT:USDT,long,2026-01-25T02:26:44,2026-01-25T03:17:50,51.1,0.85,2955.0,2945.72,-0.31,Stop Loss достигнут (2946.12),0.0,0.0
ETH/USDT:USDT,long,2026-01-25T02:43:42,2026-01-25T03:17:48,34.1,0.57,2955.0,2945.7,-0.32,Stop Loss достигнут (2946.12),0.0,0.0
ETH/USDT:USDT,long,2026-01-25T02:44:18,2026-01-25T03:17:47,33.48,0.56,2955.0,2945.53,-0.32,Stop Loss достигнут (2946.12),0.0,0.0
ETH/USDT:USDT,long,2026-01-25T03:00:36,2026-01-25T03:17:45,17.15,0.29,2955.0,2945.53,-0.32,Stop Loss достигнут (2946.12),0.0,0.0
ETH/USDT:USDT,long,2026-01-25T03:01:15,2026-01-25T03:17:44,16.48,0.27,2955.0,2945.52,-0.32,Stop Loss достигнут (2946.12),0.0,0.0
ETH/USDT:USDT,long,2026-01-25T03:17:39,2026-01-25T03:17:43,0.07,0.0,2955.0,2945.5,-0.32,Stop Loss достигнут (2946.12),0.0,0.0
ENSO/USDT:USDT,long,2026-01-25T00:24:46,2026-01-25T00:58:53,34.12,0.57,2.1317,1.8957,-10.94,Stop Loss достигнут (2.10),89.47999999999999,26.0
ENSO/USDT:USDT,long,2026-01-25T00:24:51,2026-01-25T00:58:52,34.02,0.57,2.1317,1.8943,-11.01,Stop Loss достигнут (2.10),0.0,0.0
ENSO/USDT:USDT,long,2026-01-25T00:25:00,2026-01-25T00:58:51,33.85,0.56,2.1317,1.8968,-10.89,Stop Loss достигнут (2.10),0.0,0.0
RIVER/USDT:USDT,long,2026-01-25T00:01:32,2026-01-25T00:42:12,40.67,0.68,60.45,58.891,-2.58,Stop Loss достигнут (58.93),92.0,32.0
RIVER/USDT:USDT,long,2026-01-25T00:01:36,2026-01-25T00:42:11,40.58,0.68,60.45,58.891,-2.58,Stop Loss достигнут (58.93),0.0,0.0
RIVER/USDT:USDT,long,2026-01-25T00:17:53,2026-01-25T00:42:10,24.28,0.4,60.45,58.923,-2.53,Stop Loss достигнут (58.93),0.0,0.0
RIVER/USDT:USDT,long,2026-01-25T00:24:46,2026-01-25T00:42:07,17.35,0.29,60.45,58.894,-2.57,Stop Loss достигнут (58.93),0.0,0.0
0G/USDT:USDT,long,2026-01-25T00:25:00,2026-01-25T00:42:05,17.08,0.28,1.1766,1.1026,-6.3,Stop Loss достигнут (1.15),47.6,30.0
0G/USDT:USDT,long,2026-01-25T00:41:59,2026-01-25T00:42:02,0.05,0.0,1.1766,1.1014,-6.4,Stop Loss достигнут (1.15),0.0,0.0
ZEC/USDT:USDT,short,2026-01-24T16:34:09,2026-01-24T23:23:51,409.7,6.83,364.3,358.61,1.56,Take Profit достигнут (358.74),45.6,26.0
ZEC/USDT:USDT,short,2026-01-24T16:34:13,2026-01-24T23:23:50,409.62,6.83,364.3,358.63,1.55,Take Profit достигнут (358.74),0.0,0.0
ZEC/USDT:USDT,short,2026-01-24T17:07:31,2026-01-24T23:23:49,376.3,6.27,364.3,358.61,1.56,Take Profit достигнут (358.74),0.0,0.0
ZEC/USDT:USDT,short,2026-01-24T17:17:45,2026-01-24T23:23:47,366.03,6.1,364.3,358.61,1.56,Take Profit достигнут (358.74),0.0,0.0
ZEC/USDT:USDT,short,2026-01-24T17:35:07,2026-01-24T23:23:46,348.65,5.81,364.3,358.61,1.56,Take Profit достигнут (358.74),0.0,0.0
ZEC/USDT:USDT,short,2026-01-24T17:36:04,2026-01-24T23:23:45,347.68,5.79,364.3,358.63,1.55,Take Profit достигнут (358.74),0.0,0.0
ZEC/USDT:USDT,short,2026-01-24T18:09:23,2026-01-24T23:23:43,314.33,5.24,364.3,358.63,1.55,Take Profit достигнут (358.74),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T22:56:19,2026-01-24T23:14:01,17.7,0.29,57.721,59.377,2.88,Take Profit достигнут (59.22),92.0,20.0
RIVER/USDT:USDT,long,2026-01-24T22:56:39,2026-01-24T23:14:00,17.35,0.29,57.721,59.369,2.87,Take Profit достигнут (59.22),0.0,0.0
ENSO/USDT:USDT,long,2026-01-24T22:56:41,2026-01-24T23:13:59,17.3,0.29,1.4017,1.6032,14.41,Take Profit достигнут (1.47),92.0,5.0
RIVER/USDT:USDT,long,2026-01-24T22:56:41,2026-01-24T23:13:58,17.28,0.29,57.721,59.354,2.84,Take Profit достигнут (59.22),0.0,0.0
ENSO/USDT:USDT,long,2026-01-24T23:13:53,2026-01-24T23:13:56,0.05,0.0,1.4017,1.5947,13.81,Take Profit достигнут (1.47),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T14:48:12,2026-01-24T22:56:08,487.93,8.13,54.36,57.666,6.08,Take Profit достигнут (57.13),92.0,12.0
RIVER/USDT:USDT,long,2026-01-24T14:50:20,2026-01-24T22:56:06,485.77,8.1,54.36,57.648,6.04,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T14:50:57,2026-01-24T22:56:05,485.13,8.09,54.36,57.58,5.92,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T15:15:42,2026-01-24T22:56:04,460.37,7.67,54.36,57.551,5.86,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T15:23:23,2026-01-24T22:56:03,452.67,7.54,54.36,57.598,5.95,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T15:24:04,2026-01-24T22:56:01,451.95,7.53,54.36,57.629,6.01,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T15:48:02,2026-01-24T22:56:00,427.97,7.13,54.36,57.622,5.99,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T16:05:21,2026-01-24T22:38:52,393.52,6.56,54.36,57.417,5.62,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T16:16:37,2026-01-24T22:38:51,382.23,6.37,54.36,57.413,5.61,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T16:33:24,2026-01-24T22:38:50,365.43,6.09,54.36,57.442,5.66,Take Profit достигнут (57.13),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T16:34:09,2026-01-24T22:38:49,364.67,6.08,54.36,57.394,5.58,Take Profit достигнут (57.13),0.0,0.0
AXS/USDT:USDT,short,2026-01-24T19:20:15,2026-01-24T21:38:14,137.98,2.3,2.544,2.647,-4.05,Stop Loss достигнут (2.56),92.0,23.0
AXS/USDT:USDT,short,2026-01-24T19:39:41,2026-01-24T21:38:13,118.53,1.98,2.544,2.644,-3.93,Stop Loss достигнут (2.56),0.0,0.0
AXS/USDT:USDT,short,2026-01-24T19:56:33,2026-01-24T21:38:11,101.63,1.69,2.544,2.646,-4.01,Stop Loss достигнут (2.56),0.0,0.0
AXS/USDT:USDT,short,2026-01-24T20:13:27,2026-01-24T20:56:40,43.22,0.72,2.544,2.563,-0.75,Stop Loss достигнут (2.56),0.0,0.0
AXS/USDT:USDT,short,2026-01-24T20:20:53,2026-01-24T20:56:38,35.75,0.6,2.544,2.563,-0.75,Stop Loss достигнут (2.56),0.0,0.0
AXS/USDT:USDT,short,2026-01-24T20:38:53,2026-01-24T20:56:36,17.72,0.3,2.544,2.564,-0.79,Stop Loss достигнут (2.56),0.0,0.0
AXS/USDT:USDT,short,2026-01-24T20:39:44,2026-01-24T20:56:35,16.85,0.28,2.549,2.569,-0.98,Stop Loss достигнут (2.56),0.0,0.0
AXS/USDT:USDT,long,2026-01-24T20:55:40,2026-01-24T20:55:45,0.08,0.0,2.549,2.55,-0.24,Stop Loss достигнут (2.53),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T09:27:12,2026-01-24T12:34:03,186.85,3.11,51.326,49.338,-3.86,Stop Loss достигнут (50.17),92.0,23.0
RIVER/USDT:USDT,long,2026-01-24T09:27:37,2026-01-24T12:34:02,186.42,3.11,51.326,49.285,-3.97,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T09:45:49,2026-01-24T12:34:00,168.18,2.8,51.326,49.307,-3.92,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T10:01:33,2026-01-24T12:33:59,152.43,2.54,51.326,49.38,-3.78,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T10:02:14,2026-01-24T12:33:57,151.72,2.53,51.326,49.437,-3.67,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T10:10:34,2026-01-24T12:33:56,143.37,2.39,51.326,49.332,-3.88,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T10:11:15,2026-01-24T12:33:54,142.65,2.38,51.326,49.332,-3.88,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T10:30:19,2026-01-24T12:33:52,123.55,2.06,51.326,49.287,-3.96,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T11:02:17,2026-01-24T12:33:50,91.55,1.53,51.326,49.145,-4.24,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T11:11:32,2026-01-24T12:33:49,82.28,1.37,51.326,49.217,-4.1,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T11:43:33,2026-01-24T12:33:47,50.23,0.84,51.326,49.373,-3.8,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T11:59:34,2026-01-24T12:33:45,34.18,0.57,51.326,49.28,-3.98,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T12:00:24,2026-01-24T12:33:44,33.33,0.56,51.326,49.255,-4.02,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T12:16:08,2026-01-24T12:33:42,17.57,0.29,51.326,49.254,-4.03,Stop Loss достигнут (50.17),0.0,0.0
RIVER/USDT:USDT,long,2026-01-24T12:33:37,2026-01-24T12:33:41,0.07,0.0,51.326,49.278,-3.98,Stop Loss достигнут (50.17),0.0,0.0
XRP/USDT:USDT,short,2026-01-23T20:40:06,2026-01-23T21:07:39,27.55,0.46,1.9108,1.919,-0.43,Stop Loss достигнут (1.92),92.0,20.0
XRP/USDT:USDT,short,2026-01-23T20:40:33,2026-01-23T21:07:38,27.08,0.45,1.9108,1.9188,-0.42,Stop Loss достигнут (1.92),0.0,0.0
XRP/USDT:USDT,short,2026-01-23T20:48:56,2026-01-23T21:07:36,18.67,0.31,1.9108,1.919,-0.43,Stop Loss достигнут (1.92),0.0,0.0
AVAX/USDT:USDT,short,2026-01-23T20:49:26,2026-01-23T21:07:35,18.15,0.3,12.04,12.119,-0.66,Stop Loss достигнут (12.10),92.0,11.0
AVAX/USDT:USDT,short,2026-01-23T20:49:34,2026-01-23T21:07:33,17.98,0.3,12.04,12.121,-0.67,Stop Loss достигнут (12.10),0.0,0.0
AVAX/USDT:USDT,short,2026-01-23T20:50:49,2026-01-23T21:07:32,16.72,0.28,12.04,12.119,-0.66,Stop Loss достигнут (12.10),0.0,0.0
XRP/USDT:USDT,short,2026-01-23T20:49:26,2026-01-23T21:06:26,17.0,0.28,1.9108,1.9194,-0.45,Stop Loss достигнут (1.92),0.0,0.0
ZEC/USDT:USDT,short,2026-01-23T19:50:21,2026-01-23T20:39:28,49.12,0.82,370.34,365.58,1.28,Take Profit достигнут (366.09),77.0,17.0
SUI/USDT:USDT,short,2026-01-23T17:39:23,2026-01-23T20:38:54,179.52,2.99,1.5237,1.4761,3.12,Take Profit достигнут (1.49),92.0,33.0
SOL/USDT:USDT,short,2026-01-23T18:27:02,2026-01-23T20:38:53,131.85,2.2,128.793,126.898,1.47,Take Profit достигнут (127.42),44.769999999999996,26.0
SOL/USDT:USDT,short,2026-01-23T18:27:11,2026-01-23T20:38:51,131.67,2.19,128.877,126.898,1.47,Take Profit достигнут (127.88),0.0,0.0
ZEC/USDT:USDT,short,2026-01-23T19:50:43,2026-01-23T20:38:48,48.08,0.8,370.34,365.47,1.31,Take Profit достигнут (366.09),0.0,0.0
ZEC/USDT:USDT,short,2026-01-23T20:07:12,2026-01-23T20:38:47,31.58,0.53,370.34,365.62,1.27,Take Profit достигнут (366.09),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T18:53:00,2026-01-23T20:08:12,75.2,1.25,128.61,127.716,0.84,Take Profit достигнут (127.88),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T19:05:19,2026-01-23T20:07:25,62.1,1.03,128.325,127.725,0.83,Take Profit достигнут (127.88),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T17:39:26,2026-01-23T19:50:13,130.78,2.18,1.5237,1.4898,2.22,Take Profit достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T17:39:40,2026-01-23T19:50:11,130.52,2.18,1.5153,1.49,2.21,Take Profit достигнут (1.49),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T19:30:56,2026-01-23T19:50:06,19.17,0.32,128.325,127.823,0.75,Take Profit достигнут (127.88),0.0,0.0
XRP/USDT:USDT,short,2026-01-23T18:45:42,2026-01-23T19:32:10,46.47,0.77,1.9446,1.9305,0.72,Take Profit достигнут (1.93),44.875,26.0
XRP/USDT:USDT,short,2026-01-23T18:46:41,2026-01-23T19:32:08,45.45,0.76,1.9446,1.9305,0.72,Take Profit достигнут (1.93),0.0,0.0
XRP/USDT:USDT,short,2026-01-23T18:48:41,2026-01-23T19:31:12,42.52,0.71,1.9446,1.9301,0.74,Take Profit достигнут (1.93),0.0,0.0
